"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:AT3G16860",116.018856841604,3.00304223480666,0.873359019704464,3.43849684614566,0.000584953351509556,0.0039799159101647
"gene:AT3G17070",19.2846958639778,5.9208573995323,1.99537579798948,2.96728937250723,0.00300438051615864,0.0161984078921629
"gene:AT3G17120",172.325034559649,2.90993180290614,0.510855809710157,5.69619009433825,1.22514274172491e-08,2.07401473111003e-07
"gene:AT3G17410",792.475831943286,2.6187400871978,0.319892505006065,8.18631273386088,2.69351256367485e-16,9.30785095612453e-15
"gene:AT3G17690",343.054942997465,5.95233582646949,0.531801398446387,11.1927795674452,4.42345628872992e-29,3.5476119435614e-27
"gene:AT3G17700",218.358386457585,3.03130829916164,0.484897494296548,6.25144145889892,4.06681539977182e-10,8.14548000154089e-09
"gene:AT3G18250",84.7733723231272,9.95191943971006,1.48904840579679,6.6834089482704,2.33446927777989e-11,5.34290899627911e-10
"gene:AT3G18690",132.344711947947,2.15241409343629,0.619174024795488,3.47626678000135,0.000508446235454873,0.00354585983334615
"gene:AT3G18830",1414.2590483598,3.51925251372049,0.277761941779298,12.6700313627444,8.66797354926829e-37,9.87225768498911e-35
"gene:AT3G19010",645.152449967386,3.70527231082477,0.301960013410205,12.2707383304797,1.30061889688278e-34,1.31759539616841e-32
"gene:AT3G19020",176.608459770747,2.32299760741906,0.54387138114788,4.27122604340056,1.94401237050876e-05,0.000196731598883032
"gene:AT3G19184",18.7809727507276,21.1883949556599,2.94650005665207,7.19103836696852,6.43004084863728e-13,1.6725057601969e-11
"gene:AT3G19580",230.918548284342,5.10364879471223,0.556661683172173,9.1683134460212,4.804771731521e-20,2.21249393034249e-18
"gene:AT3G19970",511.61330034162,5.68679470584703,0.36596834421633,15.5390344430596,1.8880665779365e-54,4.2257564525723e-52
"gene:AT3G20410",757.78724940523,3.21727694521516,0.275255020920352,11.6883497145947,1.46199808344067e-31,1.27911541409391e-29
"gene:AT3G20480",19.6397716559488,6.87960380425915,1.8949190352684,3.63055290290263,0.000282814726908747,0.00212974094817667
"gene:AT3G20490",76.797882734099,2.66721568337489,0.668468908191475,3.9900370094863,6.60629862891201e-05,0.000585172738192814
"gene:AT3G20600",186.565842086749,2.31104608266305,0.625798326873675,3.69295663382233,0.000221661834061517,0.00172385736647114
"gene:AT3G21070",455.713281656183,3.28190035201889,0.443113864394483,7.40644925769501,1.29725846002989e-13,3.58244344887452e-12
"gene:AT3G21150",73.2225171735163,4.39066847120479,1.09637981466769,4.00469655904381,6.20971394426051e-05,0.000553867349393542
"gene:AT3G21300",172.447819086482,2.99975124593993,0.714704832621691,4.19718897791162,2.7024842031353e-05,0.000264047796659636
"gene:AT3G21305",108.537618678031,10.3146790092291,1.41145771982371,7.30782003907097,2.71511080066781e-13,7.25839620711862e-12
"gene:AT3G21520",19.6643796698582,7.84720459031329,2.129458591371,3.68507029068879,0.000228639531516417,0.00177239375860974
"gene:AT3G21540",245.315620824449,2.17628704557478,0.620736991788848,3.50597285865488,0.000454941608425811,0.00322056494261862
"gene:AT3G21630",516.807741151193,2.37477819957268,0.398323094737814,5.96193951830943,2.49261415252393e-09,4.59118059404599e-08
"gene:AT3G21780",225.807882121819,7.80815739703276,0.794984019633996,9.82177905994585,9.07280246363099e-23,4.87802519050194e-21
"gene:AT3G22060",161.035926951271,4.61405629598391,0.783661939184055,5.88781471355881,3.91335490334661e-09,7.09267939544402e-08
"gene:AT3G22160",548.410077388884,3.95175008899127,0.338666310889092,11.668565670488,1.84507745629929e-31,1.59973202156976e-29
"gene:AT3G22231",184.658301366996,5.51833386176953,0.639578708349723,8.62807624726635,6.23924823768736e-18,2.49673700787955e-16
"gene:AT3G22235",118.219603046808,3.79539796148455,1.06478051257392,3.56448856516903,0.000364566343572896,0.00266914149147626
"gene:AT3G22240",50.0695520058329,4.68173226060066,1.10898739683948,4.22162801303533,2.42544144607845e-05,0.000240148646883323
"gene:AT3G22260",113.341033968356,2.54882076733777,0.729883607073121,3.49209208514588,0.000479252993164212,0.00337281960234909
"gene:AT3G22275",138.506621810599,10.6604384019326,1.31800851128013,8.0882925343013,6.0506942080789e-16,2.03252638947823e-14
"gene:AT3G22310",850.786221615904,2.89046284428429,0.275307264430529,10.4990431337262,8.72601441496284e-26,5.56153395560281e-24
"gene:AT3G22370",2255.28862168682,6.02792000071526,0.259435683870694,23.2347374531549,2.02958256103908e-119,2.44158782093001e-116
"gene:AT3G22600",77.4350864244384,3.6420404618162,1.17872503842045,3.08981343664059,0.00200282256915339,0.0114733121461501
"gene:AT3G22910",702.897244527331,6.81470662946678,0.431588959684428,15.7898075855545,3.65693703777238e-56,8.58399074427351e-54
"gene:AT3G23010",61.2932354912055,2.30116162268009,0.850038718849494,2.70712565398745,0.00678685640584645,0.0318695808977147
"gene:AT3G23050",292.687308143061,2.0340358474809,0.583365033528843,3.4867291156907,0.000488966350419237,0.00343364622870101
"gene:AT3G23120",120.418899133922,5.49624420401772,0.813762017029073,6.75411740656527,1.43707347477552e-11,3.36505964020429e-10
"gene:AT3G23122",63.0864985560216,8.55913584636389,1.43430526475629,5.967443651417,2.4099947488413e-09,4.45605945491808e-08
"gene:AT3G23123",54.743308635225,8.35215110181961,1.44924486642688,5.76310552847558,8.25801242887425e-09,1.43976651477329e-07
"gene:AT3G23220",77.7139927328947,9.826121264541,1.4355550523393,6.84482371367709,7.65701034122946e-12,1.83539396074701e-10
"gene:AT3G23230",105.954486192724,7.5313658947273,0.99132986927458,7.59723491458851,3.02525074461543e-14,8.89008035608515e-13
"gene:AT3G23240",88.4533992227205,6.87401079422356,1.07860813983961,6.37303812230245,1.85319795510253e-10,3.81501114864315e-09
"gene:AT3G23250",996.671843895875,8.63564983689299,0.454080303559158,19.0178912610948,1.21263524287297e-80,5.83520078870472e-78
"gene:AT3G23550",641.965907540534,6.96891583885337,0.491782348145395,14.170731961272,1.39043639380364e-45,2.28744612888311e-43
"gene:AT3G23620",396.255220310281,2.51096079032529,0.383999511585872,6.53896870846352,6.19444826413585e-11,1.35643617961418e-09
"gene:AT3G25240",81.2303191973071,6.89691906364494,1.07348484202371,6.42479408525508,1.32048141721428e-10,2.76568295087491e-09
"gene:AT3G25250",996.330267628137,8.85388495487146,0.488904292715293,18.1096486302022,2.67450028762634e-73,1.07247461533816e-70
"gene:AT3G25573",156.549839172492,9.87828869502225,1.29460794016409,7.63033223306989,2.34149494486195e-14,6.98745654243456e-13
"gene:AT3G25597",70.9473728033072,3.87042189607574,1.13037908273798,3.42400346501538,0.000617058341641657,0.00417034373592648
"gene:AT3G25600",198.547239017691,5.03400791498081,0.862292787547483,5.83793345795973,5.28522561403613e-09,9.43692232086897e-08
"gene:AT3G25610",970.913023804845,3.68054799385181,0.293299912220309,12.5487524561112,4.03822025951277e-36,4.44158077457725e-34
"gene:AT3G25655",56.9317190989533,9.37865824304343,1.45032479621881,6.46659166794557,1.00238030386157e-10,2.13472047966151e-09
"gene:AT3G25760",165.54785172823,7.17299711395727,0.852258650664197,8.41645562455375,3.8804590471115e-17,1.43913440729869e-15
"gene:AT3G25770",705.29034027923,2.77946390708952,0.420514358835092,6.60967657510955,3.85160564886468e-11,8.66071326277423e-10
"gene:AT3G25780",1673.72931387548,10.8386813155632,1.03872733507455,10.4345779200904,1.72378113899144e-25,1.07725127802945e-23
"gene:AT3G25882",235.836886195552,5.06785246141714,0.699369722768354,7.24631378286835,4.28267302905117e-13,1.13076667302026e-11
"gene:AT3G25890",794.444518445727,2.11166198625292,0.284732585581876,7.41629898782942,1.20438446254717e-13,3.36458521554543e-12
"gene:AT3G26020",398.473351753048,2.18930684259162,0.341958588146322,6.40225722786886,1.53096447207491e-10,3.18573017929706e-09
"gene:AT3G26090",298.756456665707,2.66515123779249,0.389606283054059,6.84062694497842,7.88473409690404e-12,1.88294493668994e-10
"gene:AT3G26350",47.0770017939434,2.77735023872376,0.86677357538231,3.20423962797753,0.0013541971521864,0.00827741720713999
"gene:AT3G26470",37.7026639570438,3.9608070086677,1.05187831813825,3.76546121387696,0.00016624192948302,0.00134164555919881
"gene:AT3G26500",101.081586632856,9.2379846048418,1.4181926856229,6.51391358769016,7.32176280221228e-11,1.57992478045944e-09
"gene:AT3G26680",178.07705908956,2.70413808334605,0.453244323877051,5.96618190430905,2.42869518356301e-09,4.48632676518434e-08
"gene:AT3G26690",86.8355295730083,3.20784860493409,1.12053576687842,2.86278109075491,0.00419940587692408,0.0214802456335463
"gene:AT3G26820",78.8076203964524,7.02859989773934,1.08295821819201,6.49018565967719,8.57306601676843e-11,1.83962513590590e-09
"gene:AT3G26830",4929.44029109503,9.94787016251946,0.338178616617972,29.4160235854214,3.42623721155086e-190,1.64870534619827e-186
"gene:AT3G26840",790.919810101089,5.47445092810192,1.06781448478197,5.12678092133176,2.94738145477533e-07,4.11991272632648e-06
"gene:AT3G26850",259.991492865191,3.83117623073625,0.47256766799656,8.10714843649469,5.18215390164084e-16,1.74686687038149e-14
"gene:AT3G26910",608.75944083988,2.79877578348032,0.362519539171185,7.72034464646805,1.16015576569653e-14,3.54455209176616e-13
"gene:AT3G26980",453.98396152272,2.35077421685168,0.363127158301384,6.47369430545488,9.56352919606316e-11,2.04305005511458e-09
"gene:AT3G27010",162.85284133447,2.10260262185157,0.453032553633272,4.64117336599528,3.46436307849528e-06,4.09594966430449e-05
"gene:AT3G27330",122.770840467717,2.65020741491504,0.567619880058977,4.66898272597443,3.02694826020007e-06,3.61207068272355e-05
"gene:AT3G27630",40.7622927318115,3.92234043276023,1.10687527433112,3.54361554885259,0.000394680316716968,0.0028591670064615
"gene:AT3G27690",472.839215288391,2.66279606996347,0.343881505283601,7.74335353617648,9.68283150910175e-15,2.97723867231934e-13
"gene:AT3G27810",43.3737120501312,8.99255980875743,1.61807207323245,5.55757679618859,2.73545641714118e-08,4.38767209309446e-07
"gene:AT3G27809",31.0438816506982,8.5115641287945,1.76533877614809,4.82149049451371,1.42489511986689e-06,1.78093384851934e-05
"gene:AT3G28210",169.25282043459,3.95386633733475,0.536481914257001,7.36998998896476,1.70640850348641e-13,4.63911735524102e-12
"gene:AT3G28340",413.479548788625,4.35668558924134,0.51584025437805,8.44580381671495,3.01960428397892e-17,1.13296965415256e-15
"gene:AT3G28480",211.333565927943,2.01859564228982,0.54125133898931,3.72949773400873,0.000191861831659064,0.0015159920097593
"gene:AT3G28570",17.4245463134976,7.67687777666906,1.95947381411275,3.91782616403331,8.93511024777568e-05,0.000765730196122824
"gene:AT3G28580",3093.95560480108,10.9121159534994,0.484505124892552,22.5221889157918,2.51627464112892e-112,2.54911864697103e-109
"gene:AT3G28600",178.750239180872,5.48303208202365,1.65708380703246,3.30884416271182,0.000936819654495967,0.00602670611956497
"gene:AT3G28610",71.0265279209297,9.70058676567916,1.42417673130964,6.81136445527987,9.66773610953049e-12,2.29450782535441e-10
"gene:AT3G28850",183.821769608909,2.41072613194022,0.499172013792277,4.82944969936438,1.36910893250073e-06,1.7179014819279e-05
"gene:AT3G28925",13.0261840984892,7.24597743499735,2.723757396208,2.66028738282094,0.0078074003384359,0.0359170271783495
"gene:AT3G28930",1152.55636675403,5.14024235605474,0.375416919250552,13.6920902934163,1.13205115885404e-42,1.65073641709262e-40
"gene:AT3G28940",2239.56483094998,3.68353835617243,0.212232975779614,17.3561075635931,1.77346980532023e-67,5.7857197987803e-65
"gene:AT3G29000",405.55067417192,6.27610069542971,0.649971574974017,9.65596179445324,4.63786540587003e-22,2.38688859176969e-20
"gene:AT3G29034",113.822146480861,6.74777610708936,0.952809740569396,7.08197641121606,1.42112852433703e-12,3.59919497847883e-11
"gene:AT3G29250",24.8593798369678,7.19696983029805,1.70548254950531,4.21990235689343,2.44408152746843e-05,0.000241497336964642
"gene:AT3G29400",364.309613281904,2.53251401648843,0.424664043851627,5.9635706228363,2.46784716277124e-09,4.54991591848859e-08
"gene:AT3G29590",19.3789715395955,7.82931098615337,1.90814980038444,4.10309032580985,4.0766799856025e-05,0.00038076882673961
"gene:AT3G41762",19391.4787632863,3.07350536989634,0.199719109141676,15.3891401934708,1.93587555473336e-53,4.18671153679862e-51
"gene:AT3G43250",1793.63835821271,11.9814712321055,0.877937902148085,13.6472878124865,2.09532880176286e-42,3.00976781912921e-40
"gene:AT3G43580",34.6255403572073,3.93300267415883,1.36818211057335,2.87461928040461,0.00404514942654824,0.0207815406012609
"gene:AT3G44260",706.709661697984,3.56948245731209,0.267785338246343,13.3296411248193,1.55644574860494e-40,2.06610122545848e-38
"gene:AT3G44400",129.25169933653,2.37837976949357,0.590503550945866,4.02771459322115,5.63216540998384e-05,0.000510154916759383
"gene:AT3G44690",149.824350587002,2.00046314556966,0.607602506340003,3.29238790935836,0.000993404884835519,0.00633777170146307
"gene:AT3G44720",2043.4887522961,3.50578140469451,0.274123735355788,12.7890472532206,1.88773919450749e-37,2.21556122048049e-35
"gene:AT3G44830",119.281341055152,7.79273523159779,1.0151501161897,7.6764363292863,1.63575298764381e-14,4.91952711033874e-13
"gene:AT3G44860",435.255334909195,8.59964333613978,1.67943683704163,5.12055181026531,3.04642902543749e-07,4.24602939041425e-06
"gene:AT3G45640",1481.20528392567,3.56722483036155,0.24796034974926,14.3862711678249,6.31078377155636e-47,1.0845532681689e-44
"gene:AT3G45650",91.1269458350847,3.05922810153012,0.706769181130953,4.32846844939507,1.50149837238345e-05,0.00015563188299212
"gene:AT3G45730",360.817797640022,7.82670025125868,0.71021339343812,11.0202093111338,3.05348218742365e-28,2.26924421403592e-26
"gene:AT3G46080",83.4302261676654,7.53489326102937,1.16730428637992,6.45495210541618,1.08253133328465e-10,2.2947756721435e-09
"gene:AT3G46090",123.735376344241,7.67629825329172,1.00711873948376,7.62203894371633,2.49699671410132e-14,7.41700505447872e-13
"gene:AT3G46110",78.0230706695947,4.90371648552145,0.850638181668208,5.76475003262215,8.17789565100317e-09,1.42709098359482e-07
"gene:AT3G46600",1232.39661508046,2.95314439699364,0.28068151152178,10.5213356625539,6.88899876644055e-26,4.41998160854826e-24
"gene:AT3G46620",547.169133678944,2.37058287842947,0.316369333616775,7.49308680246807,6.72723774602997e-14,1.92651042206627e-12
"gene:AT3G46690",262.457576601007,10.6188276401622,1.24452808251887,8.53241304018643,1.43326279272924e-17,5.50647549589869e-16
"gene:AT3G46730",55.8924709567184,3.04756969186594,0.87802929482222,3.47092028687153,0.000518677947738704,0.00360285569760901
"gene:AT3G46735",46.1014046943919,2.9820932998256,1.06766234292584,2.79310525428238,0.00522047023463906,0.0257914812824262
"gene:AT3G46930",242.344145803386,4.37108873579255,0.608502256907645,7.1833566534429,6.80203495547429e-13,1.7644955366977e-11
"gene:AT3G47090",97.3890842513756,2.41045330750724,0.832138991641749,2.89669554211321,0.00377115541277883,0.0196212698040633
"gene:AT3G47480",558.850907677919,9.51928743191128,0.715839199809856,13.2980806785097,2.3748653059026e-40,3.10961955156553e-38
"gene:AT3G47540",656.110589969511,3.93178206344825,0.365892942302649,10.7457171453066,6.2077600323381e-27,4.16330888858689e-25
"gene:AT3G47550",455.749785360875,2.33164798180966,0.36183379139588,6.44397520976313,1.16384103255676e-10,2.45901341324396e-09
"gene:AT3G47780",444.788034483439,5.12099610313737,0.479839234035439,10.67231635077,1.3716369457815e-26,9.06406012213384e-25
"gene:AT3G47820",294.734220621775,3.05096414076988,0.573385165516229,5.32096804078118,1.03216535964221e-07,1.53004774937956e-06
"gene:AT3G48080",57.3648765659305,4.38925894718837,0.802253973094774,5.47115887785058,4.47102248705752e-08,6.94018071216799e-07
"gene:AT3G48090",1274.40325448464,3.86590812937471,0.259112817149306,14.9197873416933,2.45053116403636e-50,4.76442665104766e-48
"gene:AT3G48450",480.679768664105,12.4585060551652,1.23514533183132,10.0866721786441,6.32784523097998e-24,3.58230485311478e-22
"gene:AT3G48520",26.3182873962005,8.26772996824173,1.77734650078298,4.65172658488344,3.29167326815964e-06,3.91099549787264e-05
"gene:AT3G48630",20.2432303257376,7.88896676086948,2.32458623920014,3.39370793297992,0.00068953189224264,0.00458607804488125
"gene:AT3G48640",794.82101773112,10.4199012655962,0.777263112273934,13.4058867596484,5.58516911671409e-41,7.51771574535054e-39
"gene:AT3G48840",8.69143146337593,6.66447061232502,2.42137338059796,2.75235148190124,0.00591689779349846,0.0284863553599946
"gene:AT3G48850",377.975038007235,8.93730763856018,0.737551743527899,12.1175330639322,8.52878119475374e-34,8.37561124676632e-32
"gene:AT3G48890",740.930147548548,2.25344723574994,0.372053637386208,6.05678055341996,1.38872833144953e-09,2.62576060154622e-08
"gene:AT3G49110",274.375489072497,10.6871960262569,1.25649597307506,8.50555533425374,1.80728395956451e-17,6.86126265358929e-16
"gene:AT3G49120",1342.54014814057,3.49412977109635,0.260200381353744,13.4286112607424,4.11047691036484e-41,5.6112382674257e-39
"gene:AT3G49540",27.3819726637621,8.32207539909407,1.6909323487972,4.92158979926887,8.58439967103505e-07,1.10745660099251e-05
"gene:AT3G49620",716.416021039438,13.0316988641789,1.2479837829874,10.4422020877418,1.59077069442921e-25,9.97366590435614e-24
"gene:AT3G49780",165.334218259787,4.19748073533435,0.726244265650705,5.779709298735,7.48298097851784e-09,1.31656689099188e-07
"gene:AT3G49810",311.342328597134,2.59313933407046,0.429283042567002,6.04062838952165,1.53515173265456e-09,2.88560552247411e-08
"gene:AT3G49845",46.717776730873,8.13754598219967,1.4688834129433,5.53995362088943,3.02551763223243e-08,4.81680425022414e-07
"gene:AT3G50260",104.7127655233,7.86813703729324,1.06226124010892,7.40696990552575,1.29217770114629e-13,3.57353971144593e-12
"gene:AT3G50280",26.0577125157792,8.24871276189898,2.29641382573316,3.59199751781039,0.000328152976304931,0.00243683969441255
"gene:AT3G50480",632.789051946263,4.89695906563633,0.533574548890809,9.17764738932189,4.40612126506714e-20,2.03867841610606e-18
"gene:AT3G50740",72.1093096105759,2.56555395546844,0.754699575436596,3.39943739067861,0.000675246374220418,0.0045019543508814
"gene:AT3G50760",194.58680302253,6.30665157639669,0.649929668038538,9.70359084457541,2.91070411015221e-22,1.52242480196222e-20
"gene:AT3G50770",49.1014657314394,6.75958164310167,1.26499618431689,5.34355891891637,9.11391863599551e-08,1.36199305827362e-06
"gene:AT3G50800",30.279475185229,3.56119136021536,1.26791944983232,2.80868895944954,0.00497436807956781,0.0247919825985296
"gene:AT3G50900",182.067593922386,2.83618611081859,0.580102659630452,4.8891106836596,1.01292534033315e-06,1.29117794375712e-05
"gene:AT3G50910",635.846440070593,2.4326271293672,0.419696905214362,5.79615217349464,6.78536992843024e-09,1.19711091092965e-07
"gene:AT3G50930",3913.43215605326,7.04772283593115,0.347212934452505,20.297984713744,1.33967386773877e-91,8.0581383144487e-89
"gene:AT3G50970",119.155472904289,3.74711165123899,0.837704715994139,4.47306978186476,7.71046011778492e-06,8.48062493412138e-05
"gene:AT3G51180",168.483035662798,2.22162223699058,0.550174888150955,4.03802915188855,5.39021558611584e-05,0.000489853019837383
"gene:AT3G51430",276.220497289946,2.56773598320184,0.417872278942638,6.1447866072837,8.00710874677193e-10,1.5625020275744e-08
"gene:AT3G51440",101.899255778535,3.56043472891568,1.01798512036441,3.49753120914101,0.000469585765806431,0.00331205086853873
"gene:AT3G51450",973.821265044188,5.65789780781709,0.4832992470559,11.7068210684853,1.17606840597184e-31,1.03839287514431e-29
"gene:AT3G51790",242.140615988656,2.53934960082569,0.437063165387416,5.81002885149288,6.24620771331165e-09,1.10808300521496e-07
"gene:AT3G51860",17.4566920623808,5.60484737504938,2.08988242203124,2.6818960320274,0.0073206207251494,0.0339781306288101
"gene:AT3G51890",192.804789304767,2.36227691926615,0.698942502251401,3.37978719516541,0.000725419734778778,0.00480319196939179
"gene:AT3G52400",857.263489602888,4.46899641021556,0.466034235489574,9.58941654902418,8.85845189560892e-22,4.52274488293582e-20
"gene:AT3G52430",435.319110267592,4.24676903946292,0.517385144572623,8.20813872221029,2.24643584276039e-16,7.83322411258189e-15
"gene:AT3G52450",29.5666120136471,5.82852289434366,1.42515851674175,4.08973656324844,4.31863407405448e-05,0.000400216989202699
"gene:AT3G52520",340.896304916382,5.99138739598817,0.575007768672567,10.4196633896261,2.01665662819867e-25,1.25214860579252e-23
"gene:AT3G52800",1044.66412388017,3.40222505256409,0.307970504081143,11.0472431855607,2.26050185207356e-28,1.71976836556173e-26
"gene:AT3G52820",79.4715418576198,2.93800079148703,0.9261425995906,3.1722985129782,0.00151237463289393,0.00906576983305584
"gene:AT3G52870",941.409907932517,3.92231580932517,0.317399246203519,12.3576720998579,4.42794486736478e-35,4.53346185143816e-33
"gene:AT3G53150",18.5278399096201,7.76221911725537,1.88807675332379,4.11117773871781,3.93646017468717e-05,0.0003705084862708
"gene:AT3G53230",124.542285005314,2.32770081262822,0.595115616924554,3.91134217693251,9.17846255194969e-05,0.000783445885587262
"gene:AT3G53260",5266.21774642058,4.21731496429998,0.254260357366573,16.5866004751176,8.71137111193259e-62,2.43009378496346e-59
"gene:AT3G53450",22.8638529946493,4.43061573819936,1.62821559688177,2.72114807565075,0.00650556132708548,0.0307663499812632
"gene:AT3G53600",144.025705166815,6.25403096907797,0.850955491334625,7.34942195304393,1.99065847229479e-13,5.37016630082356e-12
"gene:AT3G53810",720.142475781618,4.50343794286867,0.47360959774727,9.50875565927998,1.92956746738967e-21,9.54763871781912e-20
"gene:AT3G53830",21.0376509910108,3.92749107967533,1.40846959833621,2.78848125959891,0.00529558111707833,0.0260998276897061
"gene:AT3G53980",160.839233953419,3.88354707937327,0.799208779722531,4.85923976050608,1.17837361311963e-06,1.48645386001222e-05
"gene:AT3G54100",191.124066859471,2.26475182985406,0.567043227678046,3.9939668076592,6.49769637372474e-05,0.000576083186556673
"gene:AT3G54150",574.27382820853,8.39439665795444,0.535895855673879,15.6642313409919,2.65621548483006e-55,6.15985971710952e-53
"gene:AT3G54520",64.9230111919426,6.15196618697433,1.08933682616576,5.6474416720382,1.62853061138967e-08,2.69991018157006e-07
"gene:AT3G54530",66.3412899320539,9.6009418253466,1.42382320711254,6.74307159581769,1.55072744393886e-11,3.60923843300305e-10
"gene:AT3G54640",1488.02668976108,3.55847955208442,0.343285614831347,10.3659442701456,3.54242175112406e-25,2.13744620268451e-23
"gene:AT3G54950",95.5049542461244,2.02736339159308,0.651357291679889,3.11252121913671,0.00185496678516112,0.0107575777887259
"gene:AT3G55240",14.5652437308405,7.40940292584076,2.37427793191528,3.12069738181989,0.00180423339073053,0.0105013257649777
"gene:AT3G55430",1303.13374595819,2.17199206194742,0.350248431321434,6.20128990657523,5.60022436679754e-10,1.11012480548011e-08
"gene:AT3G55470",220.324803923073,3.41573470756821,0.628192984348397,5.43739709400167,5.4064556403873e-08,8.30747300726047e-07
"gene:AT3G55560",183.814119187067,2.58625724427767,0.466113253378596,5.5485597663901,2.88032424425735e-08,4.60086979696808e-07
"gene:AT3G55620",1490.02310222102,3.12461615338938,0.359065454356527,8.70207956649278,3.25856980428412e-18,1.34268473195308e-16
"gene:AT3G55730",64.9447701650869,3.746666492804,0.834175739451523,4.49145943187878,7.07367759199947e-06,7.84750122713578e-05
"gene:AT3G55840",133.166536949568,2.40490431745496,0.605051070062821,3.97471293986021,7.0464193466067e-05,0.000620270942169151
"gene:AT3G55880",250.758183498676,3.02895425309354,0.585358072363991,5.1745323009914,2.28482582434429e-07,3.24084948172284e-06
"gene:AT3G55950",843.510129713465,6.39350149208316,0.373083849639689,17.1369023297518,7.87350444543695e-66,2.52582022609617e-63
"gene:AT3G55960",412.559234655237,2.42317661061727,0.396718854803922,6.10804498267399,1.0085893073053e-09,1.93939330539584e-08
"gene:AT3G55970",692.081414477164,7.50761149192213,0.423457272552386,17.7293247242397,2.49007061513911e-70,8.5587284286067e-68
"gene:AT3G55980",2629.4045352498,4.12414712700017,0.216660371261337,19.035078279385,8.73618881005722e-81,4.31164518502516e-78
"gene:AT3G56060",35.2127536865202,3.86750773991762,1.13289894280397,3.41381529613346,0.000640599883802273,0.00430977510081305
"gene:AT3G56170",189.362772031698,2.5398301794844,0.620538485166307,4.09294546623279,4.25927919386706e-05,0.00039582705906069
"gene:AT3G56360",430.061740008195,3.24382404152249,0.568847747378296,5.70244684359323,1.18099746236527e-08,2.00634061391057e-07
"gene:AT3G56400",1428.85639345277,4.23026777096066,0.235738513320375,17.9447461145715,5.27511088799927e-72,1.91576102589075e-69
"gene:AT3G56410",772.710685539668,2.80080586860868,0.300704778225522,9.31413822266617,1.22946528673188e-20,5.81443435848041e-19
"gene:AT3G56710",557.023054288974,5.49637817252385,0.389895773149025,14.0970447772027,3.96008967662631e-45,6.29948810708291e-43
"gene:AT3G56880",581.443448500901,2.15789015819042,0.281943978466283,7.65361321042888,1.95409448822352e-14,5.85863095160845e-13
"gene:AT3G57090",376.464419841012,2.28919523836647,0.398598851869413,5.74310544957728,9.29557984079525e-09,1.60755903661839e-07
"gene:AT3G57280",502.389335017352,2.31732499623374,0.314123084290787,7.37712416604369,1.6174515170945e-13,4.40349459703464e-12
"gene:AT3G57330",1854.02181831977,2.63477890216625,0.228929725025204,11.509116615923,1.18687916564385e-30,1.00638987578471e-28
"gene:AT3G57380",15.0762978478972,5.5572714219118,2.20177398263555,2.5239972248467,0.0116028844584762,0.0495633200303485
"gene:AT3G57450",1251.02191970536,4.22065863534229,0.292353293748631,14.4368431127417,3.03424698700654e-47,5.26154828882e-45
"gene:AT3G57460",351.476494617394,12.0041126857289,1.2411708990769,9.67160339857849,3.98091430471468e-22,2.0653541384676e-20
"gene:AT3G57490",95.5839689243976,2.23797345311165,0.884873609902898,2.52914475928064,0.0114340856994493,0.0490054067118683
"gene:AT3G57530",1510.9627788424,4.52840098729745,0.281212052016778,16.1031540249466,2.42425494037569e-58,6.22160787898017e-56
"gene:AT3G57630",366.239904300829,2.98166135135807,0.372880618166767,7.99628944517721,1.28224751810351e-15,4.22614729939322e-14
"gene:AT3G57700",29.4371679307831,3.65506615941334,1.32739500575334,2.75356329018201,0.0058950370862637,0.0283953137728738
"gene:AT3G57740",32.9771719434309,5.14898957917838,1.6634750343102,3.0953212239302,0.00196599851170625,0.0112926109678669
"gene:AT3G57750",287.155476800296,2.36778835658431,0.539066603671283,4.39238554282276,1.12113655912932e-05,0.000119488574142421
"gene:AT3G57760",122.495715116565,2.29538152634898,0.587051451499872,3.91001763215891,9.22893841853176e-05,0.000787056298980502
"gene:AT3G57950",16.6394460631855,6.59986453283215,2.31423115822547,2.85186054529353,0.00434641642165268,0.0221088327917471
"gene:AT3G58150",114.780565021431,6.09747842161031,0.954054614476558,6.39112093698712,1.64674072244269e-10,3.41925193371919e-09
"gene:AT3G58490",232.727823227647,3.028341620736,0.52988722189298,5.71506821756805,1.09660023835673e-08,1.87454364013235e-07
"gene:AT3G58660",880.730880717329,2.04608900535932,0.354242129128456,5.77596179876551,7.65147336458345e-09,1.34253016701461e-07
"gene:AT3G59080",463.72111394049,3.33560895761457,0.530728674146884,6.28496088510079,3.27936248833717e-10,6.63734691645781e-09
"gene:AT3G59350",1323.37283180187,2.61931356562799,0.273323134587481,9.58321208185048,9.40727981752701e-22,4.7902466118455e-20
"gene:AT3G59660",482.647556154627,2.64639976385631,0.380551316082809,6.95412064553325,3.54767912109328e-12,8.68775161867728e-11
"gene:AT3G59690",360.426107175836,2.33056576323261,0.339592080949645,6.86283895877474,6.75053144744412e-12,1.62012754738659e-10
"gene:AT3G59700",214.623643844343,4.73205118254692,0.766298256667771,6.17520807514835,6.60763901264126e-10,1.29515107653074e-08
"gene:AT3G60120",329.334542341968,3.39079400078035,0.537561269763473,6.30773493460997,2.83148588837557e-10,5.77335173511155e-09
"gene:AT3G60415",325.721951652,4.88629915356306,0.473419664853369,10.3212847211923,5.64625326198343e-25,3.36467748565502e-23
